quisiera saber a q numero tengo q llamar para dar de baja mi tarjeta de debito	41
olvidar clave blanquearla	1
entregar reposcion plasticos tarjeta visa	293
hay gastos de cancelacion del ccredito?	246
cómo extraer dinero de un cajero sin tarjeta	295
que requisitos tengo que tener para un prestamo de pesos	248
nesesito sever cuanto dinero tengo en mi cuenta	50
necesito saber margen tarjeta	303
mi tarjeta es nueva como la activo	301
aviso pago tarjeta visa	195
consultar enviar tarjeta solicitar	293
no me enviaron la tarjeta	293
completar preguntar validacion tarjeta	1
necesito que me devulevan los puntos que canjeé.	331
quisiera saber como es el tema de prestamos hipotecarios	225
problema actualización clave home banking	1
consultar recibi deposito	50
no puedo sacar dinero de mi cuenta en el exterior	298
necesito la factura de la póliza	269
como solicitar tarjeta de credito	337
quiero saber si puedo sacar una tarjeta de credito	337
puedo hacer modificaciones a la propiedad que hipoteque?	213
para cancelar una compra online	281
figurar saldar corriente no se que es	115
no me dije abrir nuevamente el home banking xq no cerre la anterior	0
querer saldar total deber tarjeta	342
¿cuándo se acredita el dinero del préstamo?	226
a cuanto monto puedo acceder de hipotecario para una casa si cobro	251
en que momento esta disponible el resumen de la tarjeta	138
quiero saber si mi cuenta sigue existiendo o ya caduco	61
como sacar prestamos online	223
como habilitar tarjeta de ccreditos	301
no se me debitó automaticamente el pago del seguro y no hice stop debit.	346
necesito dar de alta una cuenta sueldo	72
que pasa si mi sueldo me lo acreditan en otro banco?	238
como hago para conseguir una tarjeta dr este banco?	337
necesito llamar desde el exterior	147
tarjeta dise saldo insuficiente	303
retiré las entradas pero me asignaron lugares separados. se pueden cambiar?	324
obtener tarjeta mastercard	337
llegar algún resumen acciones	188
mal cobro tarjeta comision	97
dining	141
yo tenia accord salud como debito automatico. lo sigo teniendo?	93
que me van a descontar por juntar millas?	276
no recibi la tarjeta de debito nueva se vencio en marzo	316
como reseteo la clave de mi tarjeta para que la vuelva a habilitar?	288
abonar online banking	129
queria saber cuando iba recibir las nuevas tarjetas visa	293
estaba por canjear puntos por un premio y ahora no lo veo en el catálogo	332
puedo comprarlos dolares en la sucursal directamente?	166
queria saber si puedo pedir una ampliación del préstamo	196
porque sigue bloqueada mi tarjeta estoy muy desconforme.	286
confirmar si estaba agendado correctamente mi viaje	304
limite comprar tarjeta credito	303
quiero ver mis debitos ingresados	50
no puedo realizar compras con la tarjeta de credito	286
llamar obtener tarjeta banco	337
puedo recibir dinero desde el exterior	32
pero quiero obtener una clave para mi tarjeta de ccredito american express	288
poner debitar servicio debitar	129
no recuerdo mi pin de seguridad	288
el telefono de visa	147
aparecer saldar deudor corriente no entender	115
me decís donde puedo ver el certificado de una transferencia?	98
no pude extraer la plata que necesitaba	297
mi tarjeta está inhabilitada	286
qué es billetera virtual?	285
quiero averiguar por un prestamo. pero no soy clienta	248
desbloquear home banking	1
tengo una vivienda propia  puedo acceder a un préstamo hipotecario?	228
por que siempre me mandan el resumen después del vencimiento del mismo?	138
habilitar amex para viaje	304
no me la robaron. me la retuvo el cajero	294
solicite un reintegro de una promocion hace mas de y no tengo respuesta	312
que están pagando los bonos?	155
como funciona el botón de pago	285
como se actualiza el ccredito prendario?	219
cual es el monto de la cobertura de asistencia al viajero?	282
no recuerdo mi pin de la tarjeta de credito	288
prestamo.personal	225
si yo tengo limite de credito en mi paquete de cuenta me dan menos monto de hipotecario?	251
como consulto una solicitud cargada	118
como hacer transferencias desde la app	84
que estudio jurídico tiene mi deuda	190
si mi sueldo es de mensual cuanto es lo que me otorgan	251
tarjeta credito adherir debito automatico	345
estaria necesitando un prestamo personal	223
querer confirmar recarga subir acreditar saldar	129
exterior necesito modificar limitar extración cajero	287
llegar msjs clave cambiar contraseña	1
me podrías decir el valor uva del mes que viene?	108
cuando puedo volver a usar la tarjeta de credito	314
tengo un plazo fijo y no quiero que se renueve	180
yo no solicite nada nunca en nungun momento al respecto de un seguro.	264
a partir de que año debe ser el auto?	228
cambio de limites de extraccion	287
solicitud credito uva	223
que porcentaje del valor de la propiedad me otorga el préstamo hipotecario?	245
como llamo desde el exterior para solucionar esto con alguien al telefono?	147
que requisitos necesito para acceder a un ccredito?	248
domingo llamar	147
cómo sumo puntos superclub?	323
como puedo saber la etapa del proceso en la que se encuentra mi solicitud del préstamo?	215
si la tarjeta de debito solicitada ya se encontraba para retirarla.	293
cual es el tiempo de adjudicación del préstamo prendario?	243
necsito saber si puedo sacar un prestamo	248
cuales son los requisitos para sacar un ccredito?	248
que requisitos debo cumplir para el ccredito	248
como acceder a advantange?	299
como se hace para hacer un adelanto en efectivo?	298
costo de mantenimiento de tarjeta santander rio american express	340
no se acreditó un pago que hice en dolares hacia el exterior	35
me llegue el resumen pero no está el detalle del pago mínimo	351
en donde puedo ver la penalidad por el pago con mora?	349
haciendo el pago minimo del resumen me habilitan nuevamente la tarjeta para realizar compras?	279
queria saber sobre el limite de mi tajeta de credito.	303
quiero sacar un ccredito	223
con un salario combinado que credito me darian para comprar una vivienda	251
horario atención telefonica	147
las transferencias tienen costo?	83
pedir numero centrar integral inversión	147
como cargo la sube con los puntos superclub ya tengo los comprobantes	333
llamo y no me contestan	127
donde me fijo el límite de ccredito que tengo?	223
como puedo hacer un stop debit a un debito automatico	145
quiero recibir mensaje banco	125
no me hizo el debito de la boleta de gas	129
cual es la clave del cajero automatico?	288
costo mantenimiento tarjeta debitar	96
nececitaria el resumen anterior	138
no puedo usar mi tarjeta porque la bloquearon por falta de pago ya hice el pago minimo	314
el pago que hice al exterior tiene datos erróneos	35
requisitos para apertura de cuenta	39
no quiero mas el servicio de sorpresa	320
estoy interesado en pedir un préstamo prendario	223
por que motivo mi cuenta esta en negativo exedido	56
como inicio el tramite de solicitud de un préstamo hipotecario?	223
todavia no llego la tarjeta a mi domicilio como hago el seguimiento	293
no entender cargo tarjeta america	115
no tengo online banking por eso no puedo verlo desde la página y cuando quise generar la clave no pude.	1
di de baja un seguro de protección de pagos en diciembre y siguen cobrando el mismo	263
no se han emitido aun no los resumenes de cuenta de las tarjetas de credito	138
me gustaría saber sobre una solicitud	118
estoy interesada en sacar un prestamo personal. queria saber el valor. soy cliente con cuenta de sueldo.	225
solo queria saber sobre los prestamos	225
cuanto limite tengo para compra con mi tarjeta de credito?	303
hasta cuanto me financia el banco para un préstamo hioptecario?	245
si cobro la jubilacion minima  que tarjeta me dan?	337
queria saber cual es el limite de extraccion diario por cajero?	303
que tipos de creditos ofrecen	225
quiero traspasar acciones a otro agente	150
necesito hacer el pago mínimo de la visa como se hace?	342
tengo un préstamo hipotecario  queria saber cuando se hace la escrituración del inmueble?	243
puedo pedir un préstamo hipotecario inferior al % del inmueble?	245
usar tarjeta universidad exterior	289
puedo suma ingresos netos propios y de mi conyuge para solicitar un credito hipotecario ?	254
cual es el numero para consultar saldo	50
lista de ganadores por cobrar el sueldo en el banco	144
donde entro para hacer un simulacro del. prestamo	251
tengo un problema cuando lleno el formulario para solicitar la tarjeta de ccredito resulta que al final no me deja deslizar para verificar	4
como me doy de alta en millas?	299
no me deja ingresar mi cuil para simular el prestamo. en los desarrollo urbanisticos	200
soy cliente. en cuantas cuotas se puede sacar el préstamo	251
la tasacion es realizada en base a la zona donde esta ubicada la vivienda?	216
la reimpresion tien costo	316
me bloqueó la tarjetas de debito para sacar plata puedo compra con la tarjeta	286
telefono para comunicarme una vez firmada la solicitud	147
necesito que me avisen cuando me hacen un deposito	125
compra de dolares mediante home banking por parte del cotitular de la cuenta	166
quiero saber si estaba activa la póliza de seguro de vida	265
quiero ingresar en visa.com.ar para cambiar mi domicilio	356
cual es la comisión por operar con letes?	96
dar de baja tarjeta de debito	41
adicionales participan de los puntos superclub ?	323
cual es el costo por retirar dolares por caja de otra sucursal	96
quiero saber si mi tarjeta amex esta paga	279
desaparecer calendario pago	129
mi consulta es que requisito necesiteria para el prestamo	248
quisiera saber si tienen algún simulador de préstamos?	251
tengo que hacer un pago al exterior por transferencia internacional	36
quiero llamar a mi sucursal	91
deseo activar algunos pagos de servicios por debito automatico en la cuenta	132
pedir un ccredito para pagar todas las deudas y quedarme con una sola cuota	223
cual tiene que ser mi ingreso para pedir un hipotecario	249
acabo de equivocarme al hacer una transferencia desde una de mis cuentas. puedo corregirlo?	82
que monto en dolares puedo transferir por día?	83
numero telefono poder	147
como hago para hacer el cambio de tarjeta de débito?	316
tengo una deuda con ustedes y queria saber a que numero llamar	194
activar descubierto	57
me cubre alta o baja tensión?	265
cajero automatico que expida dolares	91
addvantage	277
crear cuenta comitente	169
que es cft?	224
cuales son los plazos de rescate de los fci	175
averiguar por bonificacion de mantenimiento cta cte	73
deposito en ventanilla	128
saber estado tarjeta devito dejar olvidar cajero	293
como cobro un cheque?	49
quiero dar de baja el debito automatico de tarjeta en mi cuenta	345
me decís cual es mi pin para usar la tarjeta afuera	289
quiero tener las tarjetas que suman millas	274
cuál es mi préstamo disponible?	223
quiero hacer el reclamo de mi extension de tarjeta que no llego	293
deseo consultar costo enviar dinero exterior argentino	31
pagar impuesto visa	132
como hago reseteo de la tarjeta de debito?	288
dar de baja una cuenta universitaria	41
no aparece la especie carboclor en la web para operarlo	151
quiero habilitar mi tarjeta de credito adicional	301
como hago para cambiar el tope de los debitos	106
donde esta enviar reimpresión	293
alta de cuenta	39
me pueden desbloquear la cuenta comitente	170
de cuento serían las cuotas por mes del préstamo.	251
me llega el resumen de la tarjeta por email y me pide una contraseña para poder descargar pdf	138
necesito una tarjeta de debito nueva	316
como doy de baja el debito automatico del monotributo?	292
necesito llamar desde el exterior	147
no se habían acreditado dividendos	152
podre sacar un credito	248
debitar facturar pagar	129
queria cargar la tarjeta de colectivo por homebanking pero no se donde ir	132
comprar tarjeta exterior	289
modificar da minimo tarjeta visa	345
debo sucursal abrir caja ahorro	39
cines	311
no recuerdo mi clave de cajero	288
alguien poder programar advantage	277
aparecer encontrar	129
cuando realizo el pago de mi tarjeta de credito santader rio en cuanto tiempo puedo usarla de nuevo?	279
costo woman	357
queria saber cómo está el trámite	118
como es el procedimiento para cobrar un cheque en dolares	30
bajo cuenta hacer opcion web	41
soy monotributista ..factura con la letra d .que necesito para sacar un préstamo personal	248
me están cobrando un seguro que no solicité	264
puedo sacar un prestamo	223
tasa mantenimiento caja ahorro sueldo	96
depositos por autoservicio	110
menu realizar pago afip	132
queria saber si yo abono el saldo pendiente puedo volver a utilizar mi tarjeta?	279
cuanto demora una transferencia inmediata	77
por que empresa llegan los canjes de superclub	326
quiero saber si mi tarjeta ya se encuentra en la sucursal	293
me llegue un aviso de que no pagué la tarjeta pero yo la tengo en debito automatico	279
quiero comprometer una fecha de pago	191
queria solicitar la devolucion de un saldo acreedor	347
espero una transferencia de afuera y aún no está la plata en mi cuenta	33
tienen algun numero de contacto	147
de que se trata el programa santander  aadvantage?	277
el sistema de cancelacion es frances	252
beneficios con debito en los impuestos y servicios	132
me duplicaron mi tarjeta de debito y realizaron una extraccion de la cual no me corresponde.	112
caja ahorro	39
como debo hacer para tener el 25% de descuento en farmacias	311
como sé cuantas cuotas pendientes me quedan del préstamo?	101
necesito tu ayuda	22
código de extraccion	288
no puedo rescatar el dinero de mi fondo común de inversión porque me dice que estoy fuera de horario pero estoy dentro del horario de operación del fondo.	172
tiene algun costo abrir un fondo comun de invercion	96
cuándo van a dejar de llamarme por las promociones?	136
entender motivar debitar tarjeta credito contar fondo necesario	38
quiero saber mi ultima liquidacion de tarjeta american expresd	138
queria verificar si adherí de forma correcta al débito automatico edesur	93
te pido el numero para el centro integral de inversiones	147
queria solucitar la tarjeta de credito si es posible. podria decirme como hacer	337
quiero compra con la tarjeta en cuotas y no me deja	286
falto reintegrar comprar promoción	312
me llego un e-mail que debo el resumen de la tarjeta	193
si solicito $ cual es la cuota	251
no puedo usar la tarjeta de debito en brazil ni scar plata del cajero	289
todavía estoy esperando que me devuelvan el iva	58
como poder dejar cv?	102
necesito saber donde puedo gestiionar el alias de mi cuenta	42
tengo un plazo fijo..puedo crear uno nuevo?	181
pagué la tarjeta y no dasactivé el stop debit	353
como registro mi huella	88
quisiera saber como puedo solicitar un prestamo personal ? siendo cliente	223
cuanto tarda un cheque del exterior en acreditarse?	30
a que monto de préstamo puedo acceder	236
queria saber si se había abonado con éxito el pago del resumen de la tarjeta de ccredito del mes	279
generar clave visa	288
pagar abl	132
necesito gasto tarjeta credito visa	355
quiero hacer una transferencia de dolares divisa	165
necesito pagar la factura del gas	132
yo no hice stop debit y se frenó el pago de la tarjeta.	346
quiero saber el minimo de american	351
quisiera saber presupuesto por máximo de cuota. no soy cliente del banco rio	251
quiero saber si puedo pedir un prestamo hipotecario...	248
soy responsable inscripto. puedo acceder a las lineas de préstamos hipotecarios?	248
transferencia de dolares a cuenta propia en el exterior	36
quiero saber el importe a pagar de la tarjeta	342
quisiera saber sobre el canje de puntos para entradas en la página no encuentro la opcion que busco	327
quiero saber los requisitos para sacar préstamo para comprar un auto?	248
cómo hago para reinvertir en lebacs	162
no puedo ingresar a informacion de fondos	172
puedo sumar ingresos de otra fuente y pedir el prestamo hipotecario	254
puedo acceder a un préstamo hipotecario si tengo una vivienda a mi nombre?	228
precio mensual supercuenta	96
soy cliente y quisiera saber si tengo prioridad frente al otorgamiento de un prestamo hipotecario.	221
solicited prorroga de bonificacion	73
donde esta la agenda para hacer transferencias	76
no puedo usar la de debito afuera	289
qe nesesito para acseder a un prestamo personal	248
american expres salas vip	284
como hago para registrar beneficiarios del seguro	268
recibí el premio pero no es lo que yo había canjeado.	329
quiero cancelar el credito	246
cómo funciona el stop loss?	189
necesitar cobro mantenimiento	96
numero telefono llamar informar	147
como se saca el pago minimo?	351
la transferencia fue inmediata por lo que deberia ya tener el dinero en mi cuenta	77
me podés hacer un blanqueo de pin alfabetico??	288
cual es el costo de cancelación?	246
monto maximo de pagos con tarjeta de debito	303
queria saber como hacer para iniciar un siniestro	265
pasar preguntar seguridad	1
es obligatorio cobrar mi sueldo en santander  para solicitar un super prestamo uvas?	238
quisiera aumentar el monto de mi descubierto autorizado	57
que documentación tengo que presentar para recibir un pago desde el exterior?	32
tarjeta prepaga	313
querer agregar servicio agenda pago	132
cuanto me cuesta tener la tarjeta de credito	340
como ingresar a prestamo personal	223
encontrar españa no poder usar tarjeta credito	289
por que no me aparece el préstamo preacordado?	197
cuando se actualiza mi tasa del ccredito?	258
queria saber limite comprar	303
necesito un telefono	147
quiero obtener una supercuenta. se puede hacer a trabves d ela web	39
resumen de la visa	138
ayudar adhesion servicio debitar	132
saldos para presentar en ganancias	137
quiero hacer la tarjeta de santander	337
quisiera dar de baja mi tarjeta de ccredito porque lo perdí	294
quiero sacar la tarjeta de debito que tiene convenio con la universidad nacional de córdoba	359
para sacar un préstamo	223
beneficios de tarjeta de credito respecto a viajes al exterior	282
necesito saber si tengo deuda en mi tarjeta	279
no puedo solicitar un prestamo.	197
cuanto tengo que ganar para sacar el hipotecario	249
donde veo el importe a pagar de la tarjeta?	342
soy cliente y quiero saber x un préstamo	225
cambio de cartera	348
que valor cuota debo pagar por en cuotas	251
baja del servicio de seguro	262
quiero una tarjeta adicional a mi cuenta	334
que necesito pagar la primer cuota pero tengo una duda	259
necesitaba pagar unos sueldos con mi cuenta	69
me rompieron un vidrio de la vidriera y tengo el seguro	265
quiero que me envíen una tarjeta que ya estaba vencida	316
donde se ven las cuotas que te restan pagar?	101
cuanto puede aumentar la tasa del hipotecario uva?	258
quiero suscribir bonar	157
como hago para enviar plata afuera	36
que comidas te gustan	9
para ver mi deuda	99
me decís como puedo hacer el cambio de la fecha de cierre de la tarjeta?	348
realice el canje de entradas  necesito el número de envió para reclamarle al correo	326
necesito pasarme a santander	39
para blanquear mi clave banelco	288
tengo la tarjeta inhabilitar a por cip erroneo	288
hacer comprar local tenia descuento	312
que es un prestamo hipotecario	204
mi marido me hizo una extensión de su tarjeta de ccredito santander  visa. queria saber si para poder usarla la tengo que habilitar?	301
poliza de causion	261
como eran los requisitos del prestamo	248
me están debitando mal la renovación de la tarjeta que está bonificada	90
quiero el numero de telefono de banco santander por tarjeta visa?	147
cuanto costo mantenimiento caja ahorro tarjeta platinum	96
tendría que recibir mi tarjeta de debito donde se encuentra?	293
como pagar afip	132
me gustaria saber cual es el limite de compra en una tarjetas de debito visa	303
puede ser que estén hace rato en mantenimiento?	124
a cuanto se va el valor del prestamo hipotecario en meses?	251
en la app hay una parte que dice sorpresa y que tenes que inscribirte. de que se trata????	320
no puedo entrar a la pagina de visa para generar el pin	356
por que no puedo ingresar a mi fondo de inversion? necesito realizar un rescate	172
pagar online directv	132
quiero realizar una transferencia inmediata y solo me da la opcion de plazo de acreditación horas.	80
tengo problemas para pagar los aportes de la empleada doméstica	60
vinieron a entregarme el producto del canje de puntos y no esaba	326
quiero consultar si se puede unificar la deuda?	120
me das un telefono para poder hablar con alguien no con una maquinita	147
en que compras puedo usar las millas?	273
cuanto es la cuota mensual de un credito tradicional de un monto de $	251
me figura un gasto en mi tarjeta visa de un seguro de automotor que di de baja	263
bloquear cambiar contraseña actualizar	1
pasame por favor un numero de telefono para llamrlos	147
llegar tarjeta	293
conviene un préstamo hipotecario por sistema aleman?	237
consultar pin tarjeta de credito recargable	288
como hago para ver la poliza?	266
volvieron a descontarme este servicio que lo tengo sin cargo. com sorpresa santander rio iva tasa general	90
llamo al numero que me pasaron y nadie atiende	127
tarjeta compra debitaronon	112
maximo peso transferir	83
hay un simulador?	251
no me anularon un debito automatico que yo ya di de baja	292
como sé si tengo acceso al vip del aeropuerto?	284
cuanto tarda enviar plata a otro país?	36
ver estado distribución plástico	293
queria preguntar q tengo que presentar para adquirir un posnet	71
adhesión debito automatico	87
perdí un cheque en la calle	48
cuando me llega la tarjeta a mi domicilio	293
necesito recuperar mi clave y usuario de visa home .	356
preciso modificar mis datos.	103
quiero saber que es una uva	108
realizar transferencia recibi mail confirmación	125
las extracciones en bancos que no sean santander. tienen recargo?	96
acepta dolares el autoservicio	110
necesito información sobre fci	173
cómo doy de alta ike?	261
busco información sobre la tarjeta nova	306
comprobantes de adhesion al debito automatico	98
quiero saber si puedo renovar mi ccredito de santander	223
puedo solicitar la linea black?	40
requisito tarjeta banco	337
cancelacion de préstamo	246
hay alguna novedad sobre este concurso de las becas del mérito académico.	358
necesito solicitar la super cuenta	39
reclame el envio de la tarjeta visa adicional para mi marido	293
documentacion necesito abrir ahorro banco	39
como sé cuales fueron mis consumos durante el año?	352
puedo sacar un prestamo no siendo cliente	248
hoy vence el débito automatico de cable vision. pero me informan que fue rechazado el débito. por que?	129
como crear el pin de la tarjeta visa	288
baja aadvantage	299
facilitarme número comunicarme hablar alguien	147
quiero hacer una consulta  sigue el descuento los dias en	311
quien es cotitular en prestamos hipotecarios?	256
pagar tarjeta master card	342
limite uso diario visa debito	303
quiero comprar papeles de ra vencimiento	151
cómo hago para abrir una cuenta en santader?	39
tarda adherirse servicio debitar	106
a los monotributistas hasta q categoria le dan prestamos	248
me pueden enviar la extensión de la póliza?	266
quisiera saber si a mi marido le pueden dar un ccredito hipotecario	248
como hago un plazo fijo si no soy cliente del banco?	181
que pasa si el préstamo hipotecario lo quiero pedir con mi marido?	254
realizar pagar automatico factura	129
quiero contratar un seguro de robo en cajeros automaticos	261
quiero crear una cuenta home banking	3
se pueden realizar compras en google play?	290
quisiera saber donde encuentro mis movimientos al 31/12 del año 2017 y 2018	67
cuanta plata me queda en el open credit?	198
quiero cambiar el domicilio que aparece en el sistema ya que me tiene que llegar una tarjeta y no vivo mas alli	103
que diferencia hay entre el paquete de infinity y el gold??	39
estoy muy sorprendido con la poliza recibida  ya que no pedi dicho servicio.	264
que debo hacer si olvide mi contraseña	1
donde consulto si se ejecutó correctamente una inversión?	167
en que momento del proceso de solicitud del prestamo hipotecario tengo que elegir la vivienda?	206
quisiera saber sobre el funcionamiento de la cuenta custodia	171
información sobre networking	149
cuanto me retienen por recibir plata de otro país?	31
cuales son los pasos del proceso para obtener un préstamo?	241
tengo cuenta en otro banco es posible pagar la visa de santander?	342
realicé compras recientemente con monedero y no se visualizan los ultimos movimientos	305
tuve un siniestro y lo denuncié  cómo se si me lo van a pagar o no	270
cuales son los prestamos prendarios que tiene el banco	225
aparece resumen compra realizar	112
tengo tarjeta de devito de santander pero no de credito como puedo solicitarla cuales son los requisitos	337
transferencia banco exterior	36
el plazo fijo tradicional debo hacerlo personalmente o bien puedo realizarlo x homebanking?	181
tenia una cuenta de ahorro hace un par de aaños. queria saber como puedo recuperarla	61
saber el precio del peso chileno	166
ver recibos pagos en la app	98
desuscribirme emails	125
caja de ahorro costo mensual	96
de que sabes ?	16
mail de su banco	29
para abrir una caja de seguridad siendo cliente. que documentación tengo que llevar.	92
supercuentra anses para jubilados	63
necesito que me manden la poliza por mail	266
entré a home banking y la póliza me sigue figurando.	263
hasta cuanto es el descubierto	56
puedo saber en que estado se encuentra la solicitud de reimpresión de tarjeta	293
cual es el monto máximo de la cuota?	225
estoy en el exterior y no recuerdo mi pin	288
por que me enviaron una tarjeta santander  ccredito que no pedí?	310
cada cuanto puedo volver a retirar dinero de mi cuenta por cajero?	298
quiero pedir un adelanto de sueldo	57
necesito que me pasen un resumen de un prestamos que tengo	239
necesito el monto que estoy debiendo de mi tarjeta	342
consultar mis consumos de tarjeta	355
cual es el numero telefonico para consultas?	147
consulta por disponible en un pago.	303
me enví¬≠¬≠¬≠as los descuentos que tengo en restaurantes con visa y amex black?	141
perdi tarjeta llegar nueva	293
podrian enviarme la factura de la poliza ?	269
saldo tarjeta master card	303
como cancelar un debito automatico en tarjeta	292
el tv led me dejo de funcionar  como lo denuncio?	265
puedo solicitar por la app un préstamo hipotecario?	223
está demorada la entrega del reemplazo de la tarjeta de debito.	293
cuando se acredita el préstamo hipotecario en la cuenta?	226
cambio de dirección para q llegue la tarjeta	318
pagar directv homebanking	132
tener reposición tarjeta visa dejar debitar gasto debitar automatico	129
cobro duplicado de tarjeta	350
valor de la propiedad a comprar	217
mi credito es prendario. tengo opcion a cambiar de aseguradora	250
si compro dolares ahora por home banking me cobran el 30% de recargo por la ley que se esta tratando y entra en vigencia el lunes?	166
no pedí ningún seguro y espero que no me hayan activado nada	264
yo tengo dos cajas de ahorra queria saber con cual esta asociada mi tarjeta de debito o utilizo la misma para ambas?	52
cuanto tarda en acreditarse el vencimiento de los lebacs?	161
ya realize el pago de mi tarjeta y todavia no puedo utilizarla	279
puedo solicitar un prestamo prendario para segundo auto?	228
telefono comunicarme	147
que es un ccredito personal?	225
para pagar los impuestos con la visa	132
acabo de ir a buscar una tarjeta de debito y no sé mi clave como la puedo recuperar	288
consulta de puntos para canjear	325
voy a viajar que me cubren?	282
un pago programado para abonar afip  que no se había debitado correctamente y no sabía el motivo.	129
pagos duplicados con mi tarjeta de credito	112
tengo seguro de desempleo zurich como lo cobro?	265
en donde veo el estado de envío de la tarjeta recargable que pedí?	293
queria saber cuando son las convocatorias al premio por mérito académico.	358
como hago un reclamo de mi tarjeta que no llego	293
no puedo pagar un servicio en pagomiscuentas	131
necesito hacer una consulta sobre retirar dinero en el exterior	298
queria sacar un prestamo para seguir arreglando mi casa	223
se me duplicó un debito en este resumen	129
a q numero de telefono tendria q llamar para habilitar un targeta	301
¿como utilizo mi tarjeta de débito por primera vez en un cajero?	288
al ingresar me pide que cambie mi contraseña	1
necesito consultar por un canje en superclub	326
necesito saber mi numero de tarjeta de credito.	138
queria averiguar por las letes en dolares	159
consulta por clave tocken y tarjeta coordenadas	5
estoy suscrita a sorpresa santander y no estaría recibiendo mensajes de las promociones	321
como saber cuanto tengo que pagar	99
como es el canje de puntos?	322
baje la aplicacion y me pide la clave y usuario q tengo q poner ahí??	1
los gastos de escribania se contemplan en el prestamo hipotecario?	210
telefono de atencion al cliente	147
que clase de riesgo tiene el fondo?	173
cómo es el ccredito uva	225
querer pagar impuesto online banking	132
quiero saber si ya se vendieron mis acciones	167
donde veo mis chases de puntos para ganar	143
no entiendo los cargos de mi tarjeta america	115
numeros de visa en el exterior	147
puedo deducir ganancias del credito hipotecario?	201
cuanta plata puedo pedir de prestamo personal?	251
se me bloqueo mi usuario como puedo generar una nueva	1
quiero usar el open credit	198
quiero que al vencimiento el dinero de los bonos me lo depositen en mi cuenta	161
hay algun simulador de prestamos	251
puedo solicitar caja de ahorro de forma online	39
numero de telefono de extravio de tarjeta de credito visa	294
no llegue el producto que yo queria  es distinto	329
necesitaba pagar el open credit	199
tasa de creditos	258
porque no puedo crear mi clave para el hb?	1
la tarjeta de debito tiene algun costo fijo mensual?	96
queria consultarte sobre los impuestos de sellos que me debitan de mis tarjetas amex y visa	122
queria saber los puntos que tengo de las tarjetas	325
cuándo paga dividendos la empresa?	152
me gustaria saber si puedo solicitar de alguna forma sin ir a la sucursal que me envien el resumen	138
como saldo mi deuda	192
decime como hacer para poder pagar telefónicamente mi open credit	199
quisiera saber los beneficios de las tarjetas black	141
aciento que ya pague	195
necesito cambiar el plastico	316
soy titular de una tarjeta visa platinum aadvantage y quisiera saber si entro en la promoción de los martes y viernes en peluqueria	311
reesumen tarjeta	138
quiero aumentar mi paquete a black	40
quiero que me lleguen las entradas que hice por el canje de puntos	326
como ingreso al simulador?	251
como hago para continuar abonando las cuotas del préstamo hiotecario si cambio de banco?	239
¿como cambio la clave de la tarjeta de débito?	288
quiero cambiar compañía de seguro	261
todavía no sé si se cobraron lo de la tarjeta de ccredito de mi cuenta	279
quiero cobro sacar plata link	96
como pago mi tarjeta de credito	342
envio superclub seguimiento	326
llegar mail importar pagar tarjeta visa saldar	112
necesito hacer una transferencia internacional por pago de servicios en el exterior	36
necesito saber que disponible tengo para compras	303
quisiera saber cómo debo proceder para adherir el pago de un servicio	132
quisiera ampliar mi descubierto	57
puedo usar el adelanto en la tarjeta?	298
telefono contactar tarjeta	147
soy estudiante. puedo sacar prestamo	248
cómo solicito una targeta	337
deuda banco hice deposito llego telegrama banco	193
un cheque rechazado. lo puede retirar cualquier persona?	47
tener extension poder pagar yo	342
quiero aumentar limitar extraccion	287
comprar exterior tarjeta credito visa	289
comunicarme	147
tuve un problema en el cajero	297
caja de ahorro! q requisitos necesito?	39
quiero saber si tengo linea crediticia en este momento y si no. cuando yo a tener.	223
quiero aumentar la cobertura del seguro de vida que tengo contratado.	268
movimientos bancario	138
hice una denuncia por robo  pero nunca me llegue el mail para mandar los documentos	270
quiero obtener visa credito	337
querer stop debit consumo hacer tarjeta credito	112
vos me podés desbloquear la cuenta título?	170
queria solicitar una cuenta que requisitos nesecito?	39
si me arrepiento del canje  lo puedo anular?	331
que es superclub	323
puedo pagar menos del total del saldo a pagar de la tarjeta?	342
quisiera conocer como calcular los ingresos netos para obtener el prestamo hipotecario?	249
porque me vino tanta plata para pagar en la tarjeta visa	138
pin usar tarjeta afuera	289
quiero saber como ver mi prestamo preacordado para ver la tasa a pagar	258
se me rompió el lavarropas  que tengo que hacer para que me cubra el seguro?	265
puedo vender el vehículo si todavía no pagué todo el préstamo?	260
queria saber requisitos para un prestamo hipotecario de pesos	248
no encuentro mi tarjeta	294
tarjeta visa plastico no llegar	293
me podrían averiguar o pasar los datos y dirección para ir a buscar las tarjetas personalmente?	293
apertura de cuenta	39
no hay informacion de fondos comunes de inversion	172
número contactarse amex	147
que es un ccredito prendario?	225
cuales son los requisitos para el préstamo prendario?	248
puedo usar mi tarjeta de débito para pagar spotify?	290
donde veo el saldo a abonar de la tarjeta?	342
como adherirme a superclub?	299
me hicieron una trasferencia desde el.exterior ya an pasado hs y no se me.a acreditado	33
cancelar cuenta	41
como pagar patente del auto	132
me han hecho un deposito y todavía no se acredito	109
quisiera saber como hacer para eliminar un seguro que me viene todos los meses en la tarjeta visa	262
quiero solicitar tarjeta visa signature	337
necesito cambiar mi tarjeta de dédito porque se despegó y rompió la banda magnética.	316
quisiera una tarjeta de credito soy clienta	337
